m/z	id	match_form	mz_difference	name	pathway
312.2294	C04717	M[1+]	-0.0007	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid	Linoleate metabolism
312.2294	C14827	M[1+]	-0.0007	9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	Linoleate metabolism
312.2294	C16661	M-CO+H[1+]	-0.0027	L-alpha-Acetyl-N-normethadol; nor-LAAM	Drug metabolism - cytochrome P450
312.2295	C04717	M[1+]	-0.0006	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid	Linoleate metabolism
312.2295	C14827	M[1+]	-0.0006	9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	Linoleate metabolism
312.2295	C16661	M-CO+H[1+]	-0.0026	L-alpha-Acetyl-N-normethadol; nor-LAAM	Drug metabolism - cytochrome P450
312.2299	C04717	M[1+]	-0.0002	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid	Linoleate metabolism
312.2299	C14827	M[1+]	-0.0002	9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	Linoleate metabolism
312.2299	C16661	M-CO+H[1+]	-0.0022	L-alpha-Acetyl-N-normethadol; nor-LAAM	Drug metabolism - cytochrome P450
312.2301	C04717	M[1+]	0.0	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid	Linoleate metabolism
312.2301	C14827	M[1+]	0.0	9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	Linoleate metabolism
312.2301	C16661	M-CO+H[1+]	-0.002	L-alpha-Acetyl-N-normethadol; nor-LAAM	Drug metabolism - cytochrome P450
312.2655	C11695	M-H4O2+H[1+]	-0.003	Anandamide; Arachidonylethanolamide; N-(5Z,8Z,11Z,14Z-icosatetraenoyl)-ethanolamide	Prostaglandin formation from arachidonate
312.2664	C06124	M-HCOONa+H[1+]	-0.0023	Sphingosine 1-phosphate; Sphing-4-enine 1-phosphate	Glycosphingolipid metabolism$Glycerophospholipid metabolism
312.2664	C11695	M-H4O2+H[1+]	-0.0021	Anandamide; Arachidonylethanolamide; N-(5Z,8Z,11Z,14Z-icosatetraenoyl)-ethanolamide	Prostaglandin formation from arachidonate
312.3132	CE4878	M-HCOOK+H[1+]	0.0	Prostaglandin E2 ethanolamide	Prostaglandin formation from arachidonate
312.3139	CE4878	M-HCOOK+H[1+]	0.0007	Prostaglandin E2 ethanolamide	Prostaglandin formation from arachidonate
312.3143	CE4878	M-HCOOK+H[1+]	0.0011	Prostaglandin E2 ethanolamide	Prostaglandin formation from arachidonate
313.0534	C16582	M+NaCl[1+]	-0.0028	2-Hydroxyfelbamate	Drug metabolism - cytochrome P450
313.0534	C16584	M+NaCl[1+]	-0.0028	p-Hydroxyfelbamate	Drug metabolism - cytochrome P450
313.1071	C00021	M-C3H4O2+H[1+]	-0.0007	S-Adenosyl-L-homocysteine; S-Adenosylhomocysteine	Ubiquinone Biosynthesis$Androgen and estrogen biosynthesis and metabolism$Glycine, serine, alanine and threonine metabolism$Vitamin B3 (nicotinate and nicotinamide) metabolism$Tryptophan metabolism$Methionine and cysteine metabolism$Urea cycle/amino group metabolism$Lysine metabolism$Glycerophospholipid metabolism$Vitamin B12 (cyanocobalamin) metabolism$Tyrosine metabolism$Histidine metabolism
313.1071	C14877	M-CO+H[1+]	-0.0006		Xenobiotics metabolism
313.1071	C16610	M(C13)+H[1+]	0.0006	Citalopram propionic acid	Drug metabolism - cytochrome P450
313.1154	C05403	M-CO+H[1+]	0.0025	3-Ketolactose	Galactose metabolism$Sialic acid metabolism
313.1154	C05787	M+3H[3+]	-0.0011	Bilirubin beta-diglucuronide; Bilirubin-bisglucuronoside	C21-steroid hormone biosynthesis and metabolism$Porphyrin metabolism
313.1533	C16608	M(Cl37)+H[1+]	0.0007	Demethylcitalopram	Drug metabolism - cytochrome P450
313.1533	C16608	M(S34)+H[1+]	0.0021	Demethylcitalopram	Drug metabolism - cytochrome P450
314.0494	C04376	M[1+]	-0.0021	5'-Phosphoribosyl-N-formylglycinamide; N-Formyl-GAR; N-Formylglycinamide ribonucleotide; N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	Purine metabolism$Vitamin B9 (folate) metabolism
314.071	C00341	M[1+]	0.0026	Geranyl diphosphate	Squalene and cholesterol biosynthesis
314.0713	C00341	M[1+]	0.0029	Geranyl diphosphate	Squalene and cholesterol biosynthesis
314.0723	C03373	M+H2O+H[1+]	-0.0025	Aminoimidazole ribotide; AIR; 1-(5'-Phosphoribosyl)-5-aminoimidazole; 5'-Phosphoribosyl-5-aminoimidazole; 1-(5-Phospho-D-ribosyl)-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole	Purine metabolism
314.0723	C04640	M+H[1+]	-0.0025	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine; 1-(5'-Phosphoribosyl)-N-formylglycinamidine; 5'-Phosphoribosyl-N-formylglycinamidine; 5'-Phosphoribosylformylglycinamidine; 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	Purine metabolism
314.0727	C03373	M+H2O+H[1+]	-0.0021	Aminoimidazole ribotide; AIR; 1-(5'-Phosphoribosyl)-5-aminoimidazole; 5'-Phosphoribosyl-5-aminoimidazole; 1-(5-Phospho-D-ribosyl)-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole	Purine metabolism
314.0727	C04640	M+H[1+]	-0.0021	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine; 1-(5'-Phosphoribosyl)-N-formylglycinamidine; 5'-Phosphoribosyl-N-formylglycinamidine; 5'-Phosphoribosylformylglycinamidine; 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	Purine metabolism
314.0729	C03373	M+H2O+H[1+]	-0.0019	Aminoimidazole ribotide; AIR; 1-(5'-Phosphoribosyl)-5-aminoimidazole; 5'-Phosphoribosyl-5-aminoimidazole; 1-(5-Phospho-D-ribosyl)-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole	Purine metabolism
314.0729	C04640	M+H[1+]	-0.0019	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine; 1-(5'-Phosphoribosyl)-N-formylglycinamidine; 5'-Phosphoribosyl-N-formylglycinamidine; 5'-Phosphoribosylformylglycinamidine; 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	Purine metabolism
314.0729	C16635	M+HCOONa[1+]	-0.003	5'-Deoxy-5-fluorocytidine	Drug metabolism - other enzymes
314.0771	C03373	M+H2O+H[1+]	0.0023	Aminoimidazole ribotide; AIR; 1-(5'-Phosphoribosyl)-5-aminoimidazole; 5'-Phosphoribosyl-5-aminoimidazole; 1-(5-Phospho-D-ribosyl)-5-aminoimidazole; 5-Amino-1-(5-phospho-D-ribosyl)imidazole	Purine metabolism
314.0771	C04640	M+H[1+]	0.0023	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine; 1-(5'-Phosphoribosyl)-N-formylglycinamidine; 5'-Phosphoribosyl-N-formylglycinamidine; 5'-Phosphoribosylformylglycinamidine; 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	Purine metabolism
314.0771	C16635	M+HCOONa[1+]	0.0012	5'-Deoxy-5-fluorocytidine	Drug metabolism - other enzymes
314.0814	C14871	M-H4O2+H[1+]	0.0009	S-(Formylmethyl)glutathione	Xenobiotics metabolism
314.1158	C00921	M[1+]	0.0031	Dihydropteroate; 7,8-Dihydropteroate	Vitamin B9 (folate) metabolism
314.1158	C16612	M+H2O+H[1+]	-0.003	Citalopram aldehyde	Drug metabolism - cytochrome P450
314.122	C05118	M+Na[1+]	0.0	S-(2-Methylbutanoyl)-dihydrolipoamide	Valine, leucine and isoleucine degradation
314.122	C05119	M+Na[1+]	0.0	S-(3-Methylbutanoyl)-dihydrolipoamide	Valine, leucine and isoleucine degradation
314.1847	CE1350	M-HCOOH+H[1+]	-0.003	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1847	CE2053	M-H4O2+H[1+]	-0.0029	20-oxo-leukotriene B4	Leukotriene metabolism
314.1847	CE5138	M-H4O2+H[1+]	-0.0029	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1847	CE5653	M+H[1+]	-0.0029	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1847	CE5661	M-H4O2+H[1+]	-0.0029	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1847	CE5848	M-H2O+H[1+]	-0.0029	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1847	CE7088	M-H4O2+H[1+]	-0.0029	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1847	CE7109	M-H2O+H[1+]	-0.0029	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1847	CE7110	M-H2O+H[1+]	-0.0029	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1847	CE7112	M-H4O2+H[1+]	-0.0029	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1847	CE7113	M-H4O2+H[1+]	-0.0029	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1847	CE7114	M-H4O2+H[1+]	-0.0029		Putative anti-Inflammatory metabolites formation from EPA
314.1847	CE7115	M-H4O2+H[1+]	-0.0029	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.1852	CE1350	M-HCOOH+H[1+]	-0.0025	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1852	CE2053	M-H4O2+H[1+]	-0.0024	20-oxo-leukotriene B4	Leukotriene metabolism
314.1852	CE5138	M-H4O2+H[1+]	-0.0024	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1852	CE5653	M+H[1+]	-0.0024	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1852	CE5661	M-H4O2+H[1+]	-0.0024	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1852	CE5848	M-H2O+H[1+]	-0.0024	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1852	CE7088	M-H4O2+H[1+]	-0.0024	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1852	CE7109	M-H2O+H[1+]	-0.0024	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1852	CE7110	M-H2O+H[1+]	-0.0024	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1852	CE7112	M-H4O2+H[1+]	-0.0024	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1852	CE7113	M-H4O2+H[1+]	-0.0024	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1852	CE7114	M-H4O2+H[1+]	-0.0024		Putative anti-Inflammatory metabolites formation from EPA
314.1852	CE7115	M-H4O2+H[1+]	-0.0024	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.1856	CE1350	M-HCOOH+H[1+]	-0.0021	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1856	CE2053	M-H4O2+H[1+]	-0.002	20-oxo-leukotriene B4	Leukotriene metabolism
314.1856	CE5138	M-H4O2+H[1+]	-0.002	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1856	CE5653	M+H[1+]	-0.002	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1856	CE5661	M-H4O2+H[1+]	-0.002	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1856	CE5848	M-H2O+H[1+]	-0.002	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1856	CE7088	M-H4O2+H[1+]	-0.002	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1856	CE7109	M-H2O+H[1+]	-0.002	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1856	CE7110	M-H2O+H[1+]	-0.002	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1856	CE7112	M-H4O2+H[1+]	-0.002	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1856	CE7113	M-H4O2+H[1+]	-0.002	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1856	CE7114	M-H4O2+H[1+]	-0.002		Putative anti-Inflammatory metabolites formation from EPA
314.1856	CE7115	M-H4O2+H[1+]	-0.002	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.1862	CE1350	M-HCOOH+H[1+]	-0.0015	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1862	CE2053	M-H4O2+H[1+]	-0.0014	20-oxo-leukotriene B4	Leukotriene metabolism
314.1862	CE5138	M-H4O2+H[1+]	-0.0014	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1862	CE5653	M+H[1+]	-0.0014	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1862	CE5661	M-H4O2+H[1+]	-0.0014	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1862	CE5848	M-H2O+H[1+]	-0.0014	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1862	CE7088	M-H4O2+H[1+]	-0.0014	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1862	CE7109	M-H2O+H[1+]	-0.0014	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1862	CE7110	M-H2O+H[1+]	-0.0014	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1862	CE7112	M-H4O2+H[1+]	-0.0014	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1862	CE7113	M-H4O2+H[1+]	-0.0014	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1862	CE7114	M-H4O2+H[1+]	-0.0014		Putative anti-Inflammatory metabolites formation from EPA
314.1862	CE7115	M-H4O2+H[1+]	-0.0014	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.1864	CE1350	M-HCOOH+H[1+]	-0.0013	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1864	CE2053	M-H4O2+H[1+]	-0.0012	20-oxo-leukotriene B4	Leukotriene metabolism
314.1864	CE5138	M-H4O2+H[1+]	-0.0012	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1864	CE5653	M+H[1+]	-0.0012	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1864	CE5661	M-H4O2+H[1+]	-0.0012	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1864	CE5848	M-H2O+H[1+]	-0.0012	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1864	CE7088	M-H4O2+H[1+]	-0.0012	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1864	CE7109	M-H2O+H[1+]	-0.0012	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1864	CE7110	M-H2O+H[1+]	-0.0012	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1864	CE7112	M-H4O2+H[1+]	-0.0012	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1864	CE7113	M-H4O2+H[1+]	-0.0012	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1864	CE7114	M-H4O2+H[1+]	-0.0012		Putative anti-Inflammatory metabolites formation from EPA
314.1864	CE7115	M-H4O2+H[1+]	-0.0012	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.1868	CE1350	M-HCOOH+H[1+]	-0.0009	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1868	CE2053	M-H4O2+H[1+]	-0.0008	20-oxo-leukotriene B4	Leukotriene metabolism
314.1868	CE5138	M-H4O2+H[1+]	-0.0008	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1868	CE5653	M+H[1+]	-0.0008	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1868	CE5661	M-H4O2+H[1+]	-0.0008	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1868	CE5848	M-H2O+H[1+]	-0.0008	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1868	CE7088	M-H4O2+H[1+]	-0.0008	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1868	CE7109	M-H2O+H[1+]	-0.0008	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1868	CE7110	M-H2O+H[1+]	-0.0008	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1868	CE7112	M-H4O2+H[1+]	-0.0008	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1868	CE7113	M-H4O2+H[1+]	-0.0008	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1868	CE7114	M-H4O2+H[1+]	-0.0008		Putative anti-Inflammatory metabolites formation from EPA
314.1868	CE7115	M-H4O2+H[1+]	-0.0008	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.1871	CE1350	M-HCOOH+H[1+]	-0.0006	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1871	CE2053	M-H4O2+H[1+]	-0.0005	20-oxo-leukotriene B4	Leukotriene metabolism
314.1871	CE5138	M-H4O2+H[1+]	-0.0005	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1871	CE5653	M+H[1+]	-0.0005	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1871	CE5661	M-H4O2+H[1+]	-0.0005	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1871	CE5848	M-H2O+H[1+]	-0.0005	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1871	CE7088	M-H4O2+H[1+]	-0.0005	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1871	CE7109	M-H2O+H[1+]	-0.0005	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1871	CE7110	M-H2O+H[1+]	-0.0005	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1871	CE7112	M-H4O2+H[1+]	-0.0005	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1871	CE7113	M-H4O2+H[1+]	-0.0005	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1871	CE7114	M-H4O2+H[1+]	-0.0005		Putative anti-Inflammatory metabolites formation from EPA
314.1871	CE7115	M-H4O2+H[1+]	-0.0005	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.1907	CE1350	M-HCOOH+H[1+]	0.003	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
314.1907	CE2053	M-H4O2+H[1+]	0.0031	20-oxo-leukotriene B4	Leukotriene metabolism
314.1907	CE5138	M-H4O2+H[1+]	0.0031	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
314.1907	CE5653	M+H[1+]	0.0031	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
314.1907	CE5661	M-H4O2+H[1+]	0.0031	15-oxo-lipoxin A4	Arachidonic acid metabolism
314.1907	CE5848	M-H2O+H[1+]	0.0031	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
314.1907	CE7088	M-H4O2+H[1+]	0.0031	PGH3	Putative anti-Inflammatory metabolites formation from EPA
314.1907	CE7109	M-H2O+H[1+]	0.0031	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1907	CE7110	M-H2O+H[1+]	0.0031	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
314.1907	CE7112	M-H4O2+H[1+]	0.0031	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
314.1907	CE7113	M-H4O2+H[1+]	0.0031	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
314.1907	CE7114	M-H4O2+H[1+]	0.0031		Putative anti-Inflammatory metabolites formation from EPA
314.1907	CE7115	M-H4O2+H[1+]	0.0031	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
314.2416	C04717	M(C13)+H[1+]	0.0008	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid	Linoleate metabolism
314.2416	C14827	M(C13)+H[1+]	0.0008	9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	Linoleate metabolism
314.2416	CE5787	M-HCOOH+H[1+]	-0.001	kinetensin 1-3	
314.2447	CE5787	M-HCOOH+H[1+]	0.0021	kinetensin 1-3	
314.2448	CE5787	M-HCOOH+H[1+]	0.0022	kinetensin 1-3	
314.245	CE5787	M-HCOOH+H[1+]	0.0024	kinetensin 1-3	
314.2451	CE5787	M-HCOOH+H[1+]	0.0025	kinetensin 1-3	
314.2452	CE5787	M-HCOOH+H[1+]	0.0026	kinetensin 1-3	
314.2454	CE5787	M-HCOOH+H[1+]	0.0028	kinetensin 1-3	
315.0858	C04441	M+NaCl[1+]	0.0028	Peptide 2-(3-carboxy-3-aminopropyl)-L-histidine; 2-(3-Carboxy-3-aminopropyl)-L-histidine; EF-2 2-(3-carboxy-3-aminopropyl)-L-histidine; Elongation factor 2 2-(3-carboxy-3-aminopropyl)-L-histidine	Urea cycle/amino group metabolism
315.0922	C00449	M+K[1+]	-0.0027	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid	Lysine metabolism
315.0922	C00923	M+H+Na[2+]	-0.0025	Ferricytochrome	
315.0922	C00924	M+H+Na[2+]	-0.0025	Ferrocytochrome	
315.107	C02538	M-H4O2+H[1+]	0.0021	Estrone 3-sulfate	C21-steroid hormone biosynthesis and metabolism$Androgen and estrogen biosynthesis and metabolism
315.1135	C01134	M-CO2+H[1+]	-0.0004	Pantetheine 4'-phosphate; 4'-Phosphopantetheine; Phosphopantetheine; D-Pantetheine 4'-phosphate	CoA Catabolism$Vitamin B5 - CoA biosynthesis from pantothenate
315.1328	chtn	M(C13)+2H[2+]	-0.0005	chitin	Aminosugars metabolism
315.1693	C16300	M+K[1+]	-0.0024	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	Omega-3 fatty acid metabolism
315.1693	CE5848	M-NH3+H[1+]	-0.0024	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
315.1693	CE7109	M-NH3+H[1+]	-0.0024	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
315.1693	CE7110	M-NH3+H[1+]	-0.0024	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
315.1699	C16300	M+K[1+]	-0.0018	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	Omega-3 fatty acid metabolism
315.1699	CE5848	M-NH3+H[1+]	-0.0018	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
315.1699	CE7109	M-NH3+H[1+]	-0.0018	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
315.1699	CE7110	M-NH3+H[1+]	-0.0018	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
315.1708	C16300	M+K[1+]	-0.0009	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	Omega-3 fatty acid metabolism
315.1708	CE5848	M-NH3+H[1+]	-0.0009	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
315.1708	CE7109	M-NH3+H[1+]	-0.0009	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
315.1708	CE7110	M-NH3+H[1+]	-0.0009	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
315.1899	CE5653	M(C13)+H[1+]	-0.0011	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
315.1921	CE5653	M(C13)+H[1+]	0.0011	4-oxo-9-cis-retinoate	Vitamin A (retinol) metabolism
315.1977	C00762	M-HCOOH+H[1+]	0.0021	Cortisone; 17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione; Kendall's compound E; Reichstein's substance Fa	C21-steroid hormone biosynthesis and metabolism
315.1977	C01780	M-HCOOH+H[1+]	0.0021	Aldosterone; 11beta,21-Dihydroxy-3,20-dioxo-4-pregnen-18-al	C21-steroid hormone biosynthesis and metabolism
315.1977	C04707	M-H4O2+H[1+]	0.0023	(5Z,13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate; (5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprosta-13-enoate	
315.1977	C06439	M-H4O2+H[1+]	0.0023	Prostaglandin E3	Putative anti-Inflammatory metabolites formation from EPA
315.2033	C00249	M+NaCl[1+]	-0.0028	Hexadecanoic acid; Hexadecanoate; Hexadecylic acid; Palmitic acid; Palmitate; Cetylic acid	Phosphatidylinositol phosphate metabolism$Glycosphingolipid metabolism$Saturated fatty acids beta-oxidation$Fatty Acid Metabolism$Fatty acid activation$De novo fatty acid biosynthesis$Xenobiotics metabolism
315.2035	C00249	M+NaCl[1+]	-0.0026	Hexadecanoic acid; Hexadecanoate; Hexadecylic acid; Palmitic acid; Palmitate; Cetylic acid	Phosphatidylinositol phosphate metabolism$Glycosphingolipid metabolism$Saturated fatty acids beta-oxidation$Fatty Acid Metabolism$Fatty acid activation$De novo fatty acid biosynthesis$Xenobiotics metabolism
315.2043	C00249	M+NaCl[1+]	-0.0018	Hexadecanoic acid; Hexadecanoate; Hexadecylic acid; Palmitic acid; Palmitate; Cetylic acid	Phosphatidylinositol phosphate metabolism$Glycosphingolipid metabolism$Saturated fatty acids beta-oxidation$Fatty Acid Metabolism$Fatty acid activation$De novo fatty acid biosynthesis$Xenobiotics metabolism
